date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/17,Love your new apartment home! Beautiful 1 bedroom floorplans.,https://losangeles.craigslist.org/sfv/apa/d/sherman-oaks-love-your-new-apartment/7579677829.html,"$2,085",1br,680,Sherman Oaks - Sherman Oaks,1,"['air conditioning', 'application fee details: $45 application fee per applicant', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/17,Charming 1920's Studio Apartment,https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-1920s-studio/7576102650.html,"$1,725",0br,,Hollywood Heights,1,"['application fee details: $30.00', 'cats are OK - purrr', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
1/17,"- Sheer, fabric window shades over Low-E double pane glass windows",https://losangeles.craigslist.org/lac/apa/d/los-angeles-sheer-fabric-window-shades/7579677711.html,"$5,490",3br,1369,West Los Angeles,3,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/17,Large and updated 1bd 1ba w/wood floors (pool),https://losangeles.craigslist.org/sgv/apa/d/pasadena-large-and-updated-1bd-1ba-wood/7579677673.html,"$2,195",1br,650,Pasadena,1,"['apartment', 'laundry on site', 'no smoking', 'no parking', 'rent period: monthly']"
1/17,Incredible space. Inviting location. Apartment. Make a home with us!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-incredible-space-inviting/7579677659.html,"$1,615",0br,400,Los Angeles,1,"['apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/17,"BBQ/Picnic Area, Cable Ready, Fireplace",https://losangeles.craigslist.org/lac/apa/d/los-angeles-bbq-picnic-area-cable-ready/7573061539.html,"$2,520",2br,784,central LA 213/323,2,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,"Parthenia/Near Canoga Ave in Newer Building One Bedroom, One Bathroom",https://losangeles.craigslist.org/sfv/apa/d/winnetka-parthenia-near-canoga-ave-in/7579677644.html,"$1,495",1br,,"21028 Parthenia Street, 91304",1,"['apartment', 'laundry in bldg', 'attached garage', 'rent period: monthly']"
1/17,Completely Remodeled 1bd/1ba Apartment,https://losangeles.craigslist.org/wst/apa/d/santa-monica-completely-remodeled-1bd/7579677504.html,"$2,550",1br,750,Santa Monica,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'detached garage', 'rent period: monthly']"
1/17,"** 4 Years New || 2 Bedroom in Van Nuys || SS Appliances, W/D **",https://losangeles.craigslist.org/sfv/apa/d/van-nuys-years-new-bedroom-in-van-nuys/7579677409.html,"$2,795",2br,1020,Van Nuys/Sherman Oaks Adjacent,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/17,"Garden-style gated community, In-home washer & dryer,",https://losangeles.craigslist.org/wst/apa/d/culver-city-garden-style-gated/7577398927.html,"$3,065",1br,710,"6300 Green Valley Circle, Culver City, CA",1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: daily']"
1/17,Make your home with us! Lovely community with great style!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-make-your-home-with-us/7579677375.html,"$1,615",0br,400,Los Angeles,1,"['apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/17,"Patio/Balcony, Gas Range, Large Closets",https://losangeles.craigslist.org/ant/apa/d/lancaster-patio-balcony-gas-range-large/7575193930.html,"$1,635",2br,844,"43230 Gadsden Avenue, Lancaster, CA",1,"['apartment', 'laundry on site', 'carport', 'rent period: monthly']"
1/17,"Top Floor, Rooftops, Pet Friendly, Starbucks, 4 Weeks Free",https://losangeles.craigslist.org/lac/apa/d/san-pedro-top-floor-rooftops-pet/7579677354.html,"$2,358",1br,726,City West,1,"['EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
