date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
Jan 16,"Astounding 1 Bedroom, 1 Bath in Lincoln Park, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-astounding-bedroom-bath-in/7579337583.html,"$1,875",1br,700,Lincoln Park,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,"Astounding 1 Bedroom, 1 Bath in Wrigleyville, Available: 2/1/2023",https://chicago.craigslist.org/chc/apa/d/chicago-astounding-bedroom-bath-in/7579336625.html,"$1,850",1br,700,Wrigleyville,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,"Well-Priced  1 Bedroom, 1 Bath in Lincoln Park, Available: 3/1/2023",https://chicago.craigslist.org/chc/apa/d/chicago-well-priced-bedroom-bath-in/7579335770.html,"$1,825",1br,700,Lincoln Park,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,"Beautiful , Large, Spacious, Sunny modern 1 bdrm 4 rms in West Ridge a",https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-large-spacious-sunny/7579335114.html,"$1,395",1br,1300,West Ridge West Rogers Park,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'street parking', 'rent period: monthly']"
Jan 16,"Amazing 1 Bedroom, 1 Bath in Lakeview, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-amazing-bedroom-bath-in/7579335079.html,"$1,795",1br,700,Lakeview,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,Edgewater One Bedroom Easy Access to Public Transit Steps from Loyola,https://chicago.craigslist.org/chc/apa/d/chicago-edgewater-one-bedroom-easy/7579334688.html,"$1,423",1br,,Edgewater,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'off-street parking', 'rent period: monthly']"
Jan 16,Heart Of Ravenswood & One Month Free Schedule Today,https://chicago.craigslist.org/chc/apa/d/chicago-heart-of-ravenswood-one-month/7579333512.html,"$1,828",1br,,Ravenswood,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,"Praiseworthy 1 Bedroom, 1 Bath in Wrigleyville, Available: 2/1/2023",https://chicago.craigslist.org/chc/apa/d/chicago-praiseworthy-bedroom-bath-in/7579332940.html,"$1,795",1br,700,Wrigleyville,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,2 Bed Available in Hot South Loop- Close to Public Trans!,https://chicago.craigslist.org/chc/apa/d/chicago-bed-available-in-hot-south-loop/7579332252.html,"$2,110",2br,,South Loop,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
Jan 16,"Attractive 1 Bedroom, 1 Bath in Lakeview, Available: 3/1/2023",https://chicago.craigslist.org/chc/apa/d/chicago-attractive-bedroom-bath-in/7579332013.html,"$1,795",1br,700,Lakeview,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,"Radical 1 Bedroom, 1 Bath in Lincoln Square, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-radical-bedroom-bath-in-lincoln/7579331410.html,"$1,750",1br,700,Lincoln Square,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,Hot Studio in River North w/ Luxury Amenities!,https://chicago.craigslist.org/chc/apa/d/chicago-hot-studio-in-river-north/7579331071.html,"$1,548",0br,,River North,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no parking', 'rent period: monthly']"
Jan 16,"Excellent 1 Bedroom, 1 Bath in Lakeview, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-excellent-bedroom-bath-in/7579330549.html,"$1,650",1br,700,Lakeview,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,"One bedroom apartment for rent with storage, used yard and sidedrive",https://chicago.craigslist.org/nch/apa/d/chicago-one-bedroom-apartment-for-rent/7579330353.html,"$1,000",1br,,Jefferson Park,1,"['air conditioning', 'apartment', 'laundry in bldg', 'no smoking', 'carport', 'rent period: monthly']"
Jan 16,"Amazing 1 Bedroom, 1 Bath in Ravenswood, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-amazing-bedroom-bath-in/7579330055.html,"$1,595",1br,700,Ravenswood,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,"Excellent 1 Bedroom, 1 Bath in Lincoln Park, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-excellent-bedroom-bath-in/7579329687.html,"$1,595",1br,700,Lincoln Park,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,Bright studio w/ amenities located in the center of it all!,https://chicago.craigslist.org/chc/apa/d/chicago-bright-studio-amenities-located/7579329352.html,"$1,740",0br,,Streeterville,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'attached garage', 'rent period: monthly']"
Jan 16,"Unparalleled 1 Bedroom, 1 Bath in Wrigleyville, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-unparalleled-bedroom-bath-in/7579329077.html,"$1,550",1br,700,Wrigleyville,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
