"price","bedroom","sqft","bathroom","amenity_count","cityid","cityname","citypopulation"
1998,2,1500,1.5,6,4,"Boston",654776
2800,2,1000,1,4,4,"Boston",654776
3200,1,900,1,6,4,"Boston",654776
3007,2,950,2,8,4,"Boston",654776
3100,1,850,1,5,4,"Boston",654776
2200,0,496,1,7,4,"Boston",654776
2200,1,855,1,6,4,"Boston",654776
3200,2,1300,1,5,4,"Boston",654776
3400,3,1200,1,3,4,"Boston",654776
3000,2,1100,1,4,4,"Boston",654776
3500,2,850,1,6,4,"Boston",654776
2395,2,920,2,5,4,"Boston",654776
2095,2,800,1,4,4,"Boston",654776
2300,2,900,1,5,4,"Boston",654776
2195,2,900,1,5,4,"Boston",654776
2500,2,1000,1,6,4,"Boston",654776
2200,2,900,1.5,3,4,"Boston",654776
2200,3,1250,1.5,4,4,"Boston",654776
4250,2,1806,2.5,6,4,"Boston",654776
2550,2,1200,1,5,4,"Boston",654776
2500,1,550,1,7,4,"Boston",654776
3200,2,1276,2,5,4,"Boston",654776
3100,3,1206,1,5,4,"Boston",654776
1600,1,500,1,6,4,"Boston",654776
2800,3,1300,1,3,4,"Boston",654776
2550,2,1251,2,8,4,"Boston",654776
2625,2,1331,2,8,4,"Boston",654776
2700,2,1008,2,7,4,"Boston",654776
2000,1,450,1,3,4,"Boston",654776
3450,3,1500,1,3,4,"Boston",654776
3099,3,1100,1,5,4,"Boston",654776
4131,2,1000,2,8,4,"Boston",654776
1850,1,550,1,7,4,"Boston",654776
2325,2,600,1,6,4,"Boston",654776
2275,2,700,1,5,4,"Boston",654776
1473,0,400,1,6,4,"Boston",654776
2200,2,950,1,6,4,"Boston",654776
2400,2,950,1,7,4,"Boston",654776
2100,1,825,1,6,4,"Boston",654776
2000,1,600,1,4,4,"Boston",654776
4250,2,1248,2,6,4,"Boston",654776
5950,2,1320,2.5,8,4,"Boston",654776
2600,3,1100,1,5,4,"Boston",654776
2400,2,1800,1,4,4,"Boston",654776
2900,1,460,1,8,4,"Boston",654776
5000,4,1200,2,5,4,"Boston",654776
3300,2,853,1,6,4,"Boston",654776
2045,2,980,2,6,4,"Boston",654776
2300,2,1000,1,4,4,"Boston",654776
795,1,1200,2,3,4,"Boston",654776
1095,1,1500,2,3,4,"Boston",654776
2442,0,430,1,8,4,"Boston",654776
4500,3,850,1,6,4,"Boston",654776
3050,2,630,1,5,4,"Boston",654776
3400,2,700,1,6,4,"Boston",654776
6300,2,1250,2,6,4,"Boston",654776
3350,1,700,1.5,5,4,"Boston",654776
2300,0,400,1,5,4,"Boston",654776
2200,0,400,1,5,4,"Boston",654776
2800,2,630,1,5,4,"Boston",654776
2800,2,630,1,5,4,"Boston",654776
1845,0,230,1,3,4,"Boston",654776
2050,0,330,1,5,4,"Boston",654776
2650,1,600,1,5,4,"Boston",654776
1895,0,230,1,5,4,"Boston",654776
4000,3,750,1,3,4,"Boston",654776
3650,2,750,1,6,4,"Boston",654776
3775,3,750,1,4,4,"Boston",654776
2900,1,650,1,7,4,"Boston",654776
4300,2,1400,2,7,4,"Boston",654776
5000,3,2200,3,7,4,"Boston",654776
4500,3,1578,2,7,4,"Boston",654776
5000,3,2200,3,8,4,"Boston",654776
2350,2,745,1,3,4,"Boston",654776
1585,1,650,1,5,4,"Boston",654776
2595,2,850,2,6,4,"Boston",654776
3600,3,1200,1,5,4,"Boston",654776
3200,3,1656,1,7,4,"Boston",654776
2900,3,1430,1,5,4,"Boston",654776
3700,3,1800,3,6,4,"Boston",654776
2000,1,700,1,6,4,"Boston",654776
3100,2,865,1,4,4,"Boston",654776
2275,2,700,1,5,4,"Boston",654776
2325,2,600,1,6,4,"Boston",654776
2000,2,1100,1,6,4,"Boston",654776
2195,2,900,1,6,4,"Boston",654776
2550,2,950,1,5,4,"Boston",654776
3200,3,1800,2.5,4,4,"Boston",654776
3500,2,1176,2,6,4,"Boston",654776
1300,3,250,1,3,4,"Boston",654776
2500,2,1171,2,4,4,"Boston",654776
2500,2,1125,2,5,4,"Boston",654776
2400,2,1000,1,6,4,"Boston",654776
3400,3,1600,1,4,4,"Boston",654776
2349,2,1040,2,6,4,"Boston",654776
3000,2,1348,1,8,4,"Boston",654776
3000,2,1348,1,6,4,"Boston",654776
2495,2,750,1,6,4,"Boston",654776
4950,4,2144,2.5,6,4,"Boston",654776
2800,2,1100,2,2,4,"Boston",654776
2700,2,1138,2,2,4,"Boston",654776
5000,3,2200,3,8,4,"Boston",654776
2734,1,605,1,8,4,"Boston",654776
7780,3,1482,2,9,4,"Boston",654776
2000,2,700,1,5,4,"Boston",654776
3000,3,1000,1,3,4,"Boston",654776
2500,1,550,1,7,4,"Boston",654776
1375,1,675,1,5,4,"Boston",654776
4195,3,1200,1,4,4,"Boston",654776
3600,3,1200,2,8,4,"Boston",654776
1900,1,700,1,0,4,"Boston",654776
2000,1,700,1,3,4,"Boston",654776
2200,2,900,1,0,4,"Boston",654776
2200,2,1100,1,5,4,"Boston",654776
2000,0,475,1,4,4,"Boston",654776
1800,1,700,1,6,4,"Boston",654776
3400,2,1642,2.5,6,4,"Boston",654776
2400,1,740,1,6,4,"Boston",654776
4200,2,1100,2,7,4,"Boston",654776
2025,1,550,1,4,4,"Boston",654776
1725,0,487,1,5,4,"Boston",654776
2100,0,410,1,7,4,"Boston",654776
3800,3,1400,2,0,4,"Boston",654776
2100,2,1800,1.5,4,4,"Boston",654776
2800,1,1000,1,0,4,"Boston",654776
2605,1,740,1,7,4,"Boston",654776
7800,8,2542,3.5,5,4,"Boston",654776
2515,1,624,1,8,4,"Boston",654776
5600,4,1400,2,7,4,"Boston",654776
1570,2,9999,1,9,4,"Boston",654776
2400,2,1000,1,3,4,"Boston",654776
4400,4,1500,2,5,4,"Boston",654776
2395,2,775,1,6,4,"Boston",654776
2200,2,850,1,5,4,"Boston",654776
1575,1,700,1,4,4,"Boston",654776
2300,1,700,1,6,4,"Boston",654776
1600,1,778,1,4,4,"Boston",654776
2400,2,1100,1.5,6,4,"Boston",654776
2358,0,430,1,9,4,"Boston",654776
2105,0,505,1,8,4,"Boston",654776
4500,2,1100,1,5,4,"Boston",654776
2150,1,600,1,5,4,"Boston",654776
2600,2,1300,1,4,4,"Boston",654776
2095,1,730,1,5,4,"Boston",654776
2439,2,1000,2,5,4,"Boston",654776
1839,1,580,1,5,4,"Boston",654776
2066,2,850,1,5,4,"Boston",654776
2902,2,1276,2,5,4,"Boston",654776
3116,2,1216,2,5,4,"Boston",654776
2583,1,936,1,5,4,"Boston",654776
2985,1,1235,1,5,4,"Boston",654776
2256,1,962,1,5,4,"Boston",654776
5295,2,1037,1.5,5,4,"Boston",654776
4495,1,915,1,5,4,"Boston",654776
2439,1,774,1,5,4,"Boston",654776
2797,1,1122,1,5,4,"Boston",654776
3403,1,568,1,7,4,"Boston",654776
2833,2,1081,2,3,4,"Boston",654776
3788,1,765,1,5,4,"Boston",654776
2350,2,975,2,5,4,"Boston",654776
2114,1,719,1,5,4,"Boston",654776
2893,2,1045,2,5,4,"Boston",654776
2506,1,690,1,5,4,"Boston",654776
4300,2,596,1,8,4,"Boston",654776
2800,2,1003,1,5,4,"Boston",654776
2500,0,364,1,8,4,"Boston",654776
3195,2,1000,1.5,5,4,"Boston",654776
3195,2,1000,1.5,5,4,"Boston",654776
2950,1,603,1,8,4,"Boston",654776
2800,3,1280,1,3,4,"Boston",654776
2200,2,800,1,3,4,"Boston",654776
2995,1,1000,1,6,4,"Boston",654776
2600,1,629,1,7,4,"Boston",654776
2700,3,1100,1,3,4,"Boston",654776
2400,2,1100,1,5,4,"Boston",654776
2250,1,490,1,7,4,"Boston",654776
4650,1,646,1,5,4,"Boston",654776
2200,0,430,1,7,4,"Boston",654776
2250,1,580,1,6,4,"Boston",654776
3100,2,700,1,5,4,"Boston",654776
2200,1,773,1,6,4,"Boston",654776
3000,2,1200,2,5,4,"Boston",654776
2800,2,650,1,6,4,"Boston",654776
2650,0,425,1,8,4,"Boston",654776
1966,1,560,1,5,4,"Boston",654776
3600,3,1200,2,4,4,"Boston",654776
1775,1,675,1,5,4,"Boston",654776
3900,2,1300,1.5,4,4,"Boston",654776
1800,1,950,1,6,4,"Boston",654776
2736,0,423,1,9,4,"Boston",654776
2300,2,1100,1,5,4,"Boston",654776
6510,2,1265,2,8,4,"Boston",654776
3850,1,730,1,8,4,"Boston",654776
1700,1,800,1,4,4,"Boston",654776
2995,1,535,1,6,4,"Boston",654776
2000,1,700,1,4,4,"Boston",654776
1604,0,300,1,6,4,"Boston",654776
1700,1,670,1,6,4,"Boston",654776
2950,4,1040,1,4,4,"Boston",654776
2550,1,600,1,6,4,"Boston",654776
3300,2,800,2,6,4,"Boston",654776
3300,2,800,1,5,4,"Boston",654776
4000,2,1200,2,6,4,"Boston",654776
3000,2,1700,2,7,4,"Boston",654776
1800,1,600,1,5,4,"Boston",654776
1750,1,650,1,7,4,"Boston",654776
3200,2,1100,1.5,8,4,"Boston",654776
2050,1,650,1,8,4,"Boston",654776
1950,2,900,1,6,4,"Boston",654776
3700,2,800,1,6,4,"Boston",654776
1900,0,249,1,6,4,"Boston",654776
2750,3,1200,1,5,4,"Boston",654776
1874,1,700,1,3,4,"Boston",654776
1404,1,564,1,3,4,"Boston",654776
1700,1,575,1,5,4,"Boston",654776
1819,2,875,1,3,4,"Boston",654776
1675,1,705,1,3,4,"Boston",654776
1695,1,675,1,3,4,"Boston",654776
2500,2,1200,1,6,4,"Boston",654776
7000,4,1780,3,6,4,"Boston",654776
3095,1,535,1,6,4,"Boston",654776
4895,3,1060,1.5,7,4,"Boston",654776
2250,1,490,1,7,4,"Boston",654776
1995,0,405,1,6,4,"Boston",654776
2200,1,855,1,6,4,"Boston",654776
3500,4,1350,2,7,4,"Boston",654776
3350,2,964,1,7,4,"Boston",654776
3800,3,2400,2.5,5,4,"Boston",654776
2535,1,768,1,7,4,"Boston",654776
3000,1,430,1,8,4,"Boston",654776
3000,1,430,1,8,4,"Boston",654776
3000,1,659,1,8,4,"Boston",654776
2800,2,1600,2.5,5,4,"Boston",654776
1900,2,900,1,4,4,"Boston",654776
5900,5,1700,2,7,4,"Boston",654776
3000,2,1000,1,3,4,"Boston",654776
2095,1,668,1,8,4,"Boston",654776
4275,2,1000,1.5,8,4,"Boston",654776
4200,2,950,1,8,4,"Boston",654776
4250,2,1000,1.5,8,4,"Boston",654776
7350,5,"1800","2",8,4,"Boston",654776
3200,2,"924","2",4,4,"Boston",654776
5340,2,"940","1",5,4,"Boston",654776
4500,3,"1660","2.5",4,4,"Boston",654776
4000,4,"2085","3",7,4,"Boston",654776
1850,1,"700","1",4,4,"Boston",654776
2400,2,"1000","1",7,4,"Boston",654776
3350,2,"964","1",6,4,"Boston",654776
2800,1,"650","1",6,4,"Boston",654776
1725,0,"487","1",5,4,"Boston",654776
2000,3,"1200","1",6,4,"Boston",654776
3200,3,"1300","1",4,4,"Boston",654776
1979,2,"675","1",5,4,"Boston",654776
1597,1,"300","1",5,4,"Boston",654776
2525,2,"700","1",8,4,"Boston",654776
2350,1,"750","1",5,4,"Boston",654776
2100,1,"600","1",8,4,"Boston",654776
2500,2,"800","1",3,4,"Boston",654776
2395,1,"756","1",7,4,"Boston",654776
2266,2,"1114","2",7,4,"Boston",654776
2100,1,"582","1",8,4,"Boston",654776
2500,3,"1100","1",8,4,"Boston",654776
2850,3,"1050","1",4,4,"Boston",654776
3440,2,"675","1",3,4,"Boston",654776
1959,1,"847","1",6,4,"Boston",654776
2800,1,"650","1",5,4,"Boston",654776
3200,2,"1029","1",7,4,"Boston",654776
2300,2,"1085","1",4,4,"Boston",654776
2400,1,"624","1",5,4,"Boston",654776
2450,2,"1200","1",5,4,"Boston",654776
1795,2,"775","1",3,4,"Boston",654776
1725,2,"785","1",3,4,"Boston",654776
1450,2,"750","1",5,4,"Boston",654776
3000,3,"1100","1",2,4,"Boston",654776
1995,0,"405","1",6,4,"Boston",654776
2250,1,"490","1",7,4,"Boston",654776
3400,5,"1850","2",3,4,"Boston",654776
1826,2,"792","1",5,4,"Boston",654776
2950,2,"1000","1",9,4,"Boston",654776
3100,2,"1100","1.5",6,4,"Boston",654776
2312,2,"1031","2",5,4,"Boston",654776
2255,2,"925","1.5",5,4,"Boston",654776
3289,2,"1208","2",5,4,"Boston",654776
2625,1,"1046","1",5,4,"Boston",654776
2454,1,"842","1",5,4,"Boston",654776
2851,1,"1231","1",5,4,"Boston",654776
2656,1,"1076","1",5,4,"Boston",654776
3650,3,"1950","2.5",8,4,"Boston",654776
2950,2,"1062","2",6,4,"Boston",654776
1750,3,"900","1",4,4,"Boston",654776
2200,1,"1000","1",10,4,"Boston",654776
2300,3,"800","1",5,4,"Boston",654776
2695,2,"850","1",4,4,"Boston",654776
3160,2,"1060","2",11,4,"Boston",654776
3610,1,"755","1",5,4,"Boston",654776
2995,1,"914","1",5,4,"Boston",654776
4094,2,"1339","2",5,4,"Boston",654776
2999,0,"465","1",7,4,"Boston",654776
2604,1,"899","1",3,4,"Boston",654776
4284,1,"829","1",5,4,"Boston",654776
2350,2,"975","2",5,4,"Boston",654776
2511,1,"747","1",5,4,"Boston",654776
2400,2,"1100","1",4,4,"Boston",654776
4895,3,"1060","1.5",7,4,"Boston",654776
7000,4,"1780","3",6,4,"Boston",654776
3450,2,"1073","2",7,4,"Boston",654776
2650,1,"708","1",3,4,"Boston",654776
2850,3,"1450","2",4,4,"Boston",654776
2250,1,"490","1",7,4,"Boston",654776
3900,2,"1100","1",5,4,"Boston",654776
2450,2,"1200","1",5,4,"Boston",654776
1995,0,"405","1",6,4,"Boston",654776
2200,0,"430","1",6,4,"Boston",654776
2300,0,"640","1",9,4,"Boston",654776
3200,3,"1000","1",3,4,"Boston",654776
2967,2,"1000","2",8,4,"Boston",654776
1150,1,"450","1",4,4,"Boston",654776
2090,1,"681","1",7,4,"Boston",654776
1824,1,"700","1",3,4,"Boston",654776
2600,4,"1506","1",4,4,"Boston",654776
2225,1,"652","1",5,4,"Boston",654776
2050,1,"1050","1",8,4,"Boston",654776
2399,1,"750","1",6,4,"Boston",654776
2188,3,"1450","1.5",6,4,"Boston",654776
3731,2,"1050","2",8,4,"Boston",654776
1893,2,"1070","1",6,4,"Boston",654776
1473,0,"358","1",6,4,"Boston",654776
2700,2,"1000","1",6,4,"Boston",654776
2395,2,"775","1",6,4,"Boston",654776
2200,1,"855","1",6,4,"Boston",654776
3600,3,"1600","2",4,4,"Boston",654776
2900,3,"1600","2",6,4,"Boston",654776
2650,1,"600","1",3,4,"Boston",654776
2400,0,"450","1",3,4,"Boston",654776
2300,0,"400","1",7,4,"Boston",654776
2600,2,"1200","1.5",4,4,"Boston",654776
2784,1,"650","1",8,4,"Boston",654776
2350,1,"600","1",5,4,"Boston",654776
2600,2,"850","1",7,4,"Boston",654776
4849,2,"1194","2",8,4,"Boston",654776
1986,1,"560","1",5,4,"Boston",654776
1600,1,"800","1",4,4,"Boston",654776
3270,2,"700","1",8,4,"Boston",654776
2500,2,"1014","1",6,4,"Boston",654776
3097,3,"1666","2",4,4,"Boston",654776
2550,1,"720","1",6,4,"Boston",654776
3475,0,"508","1",9,4,"Boston",654776
5000,3,"2200","3",8,4,"Boston",654776
4498,2,"1010","2",10,4,"Boston",654776
3971,2,"860","2",10,4,"Boston",654776
3199,1,"585","1",10,4,"Boston",654776
3174,1,"756","1",10,4,"Boston",654776
2712,0,"496","1",10,4,"Boston",654776
2702,0,"526","1",10,4,"Boston",654776
2600,2,"860","1",4,4,"Boston",654776
3700,2,"825","1",7,4,"Boston",654776
1750,2,"900","1",0,4,"Boston",654776
2999,3,"1200","1",4,4,"Boston",654776
1000,5,"4500","2",3,4,"Boston",654776
1150,2,"625","1",3,4,"Boston",654776
2900,2,"1000","1",6,4,"Boston",654776
2734,2,"1000","1",3,4,"Boston",654776
3300,2,"980","2",10,4,"Boston",654776
1600,1,"650","1",4,4,"Boston",654776
2280,1,"825","1",3,4,"Boston",654776
5800,5,"2200","2",6,4,"Boston",654776
2350,2,"950","1",3,4,"Boston",654776
3200,1,"725","1",4,4,"Boston",654776
2700,3,"1100","1",3,4,"Boston",654776
2525,2,"1000","1",6,4,"Boston",654776
3200,3,"1300","1",5,4,"Boston",654776
2050,1,"785","1",8,4,"Boston",654776
2185,1,"947","2",7,4,"Boston",654776
6000,4,"3200","2.5",5,4,"Boston",654776
1250,0,"400","1",4,4,"Boston",654776
2275,1,"690","1",5,4,"Boston",654776
5000,3,"2200","3",8,4,"Boston",654776
2790,3,"900","1",8,4,"Boston",654776
5500,5,"2000","2",4,4,"Boston",654776
2900,2,"1200","1",5,4,"Boston",654776
2699,1,"678","1",8,4,"Boston",654776
2250,2,"1050","1",3,4,"Boston",654776
2850,3,"1100","1.5",6,4,"Boston",654776
3900,2,"750","1",5,4,"Boston",654776
2400,2,"950","1",7,4,"Boston",654776
2000,1,"700","1",6,4,"Boston",654776
1944,1,"809","1",6,4,"Boston",654776
3200,2,"1276","2",5,4,"Boston",654776
1500,1,"270","1",3,4,"Boston",654776
1265,1,"782","1",7,5,"Chandler",279458
1446,2,"811","1",3,5,"Chandler",279458
1439,1,"720","1",3,5,"Chandler",279458
1755,2,"1167","2",5,5,"Chandler",279458
1970,3,"1200","2",8,5,"Chandler",279458
2273,3,"1320","2",3,5,"Chandler",279458
1598,2,"996","2",6,5,"Chandler",279458
1710,2,"1040","2",5,5,"Chandler",279458
1653,2,"960","2",3,5,"Chandler",279458
1550,2,"1009","2",7,5,"Chandler",279458
1598,2,"996","2",7,5,"Chandler",279458
1610,2,"1038","2",3,5,"Chandler",279458
1605,2,"983","2",5,5,"Chandler",279458
1647,3,"1195","2",3,5,"Chandler",279458
1561,1,"792","1",3,5,"Chandler",279458
1651,2,"1003","2",7,5,"Chandler",279458
1486,1,"740","1",3,5,"Chandler",279458
1743,1,"800","1",8,5,"Chandler",279458
2050,3,"1253","2",5,5,"Chandler",279458
1362,2,"811","2",3,5,"Chandler",279458
1775,2,"1134","2",2,5,"Chandler",279458
1605,2,"983","2",5,5,"Chandler",279458
1540,1,"792","1",3,5,"Chandler",279458
1395,1,"695","1",3,5,"Chandler",279458
1970,3,"1200","2",8,5,"Chandler",279458
1777,3,"1204","2",7,5,"Chandler",279458
1628,2,"960","2",3,5,"Chandler",279458
1605,2,"983","2",5,5,"Chandler",279458
1435,2,"811","2",3,5,"Chandler",279458
1566,2,"980","2",3,5,"Chandler",279458
1406,1,"792","1",3,5,"Chandler",279458
1649,1,"768","1",2,5,"Chandler",279458
1605,2,"983","2",5,5,"Chandler",279458
1443,1,"681","1",3,5,"Chandler",279458
1440,1,"732","1",5,5,"Chandler",279458
1403,1,"732","1",6,5,"Chandler",279458
1628,2,"960","2",3,5,"Chandler",279458
2285,3,"1445","2",6,5,"Chandler",279458
2285,3,"1445","2",6,5,"Chandler",279458
2285,3,"1445","2",6,5,"Chandler",279458
1710,2,"1040","2",5,5,"Chandler",279458
1739,1,"800","1",8,5,"Chandler",279458
1570,2,"1152","2",3,5,"Chandler",279458
1730,2,"1121","2",3,5,"Chandler",279458
1710,2,"1040","2",5,5,"Chandler",279458
1695,2,"1062","2",6,5,"Chandler",279458
1647,3,"1195","2",3,5,"Chandler",279458
1599,2,"1102","2",7,5,"Chandler",279458
1649,1,"768","1",2,5,"Chandler",279458
1785,2,"900","2",6,5,"Chandler",279458
1395,1,"695","1",3,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
1425,1,"732","1",5,5,"Chandler",279458
1372,1,"660","1",8,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
1651,2,"1003","2",7,5,"Chandler",279458
2100,2,"1250","2",6,5,"Chandler",279458
389,1,"398","1",6,5,"Chandler",279458
389,1,"398","1",6,5,"Chandler",279458
2098,3,"1355","2",7,5,"Chandler",279458
1879,2,"1121","2",3,5,"Chandler",279458
2043,2,"1128","2",6,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
1710,2,"1040","2",5,5,"Chandler",279458
1295,1,"701","1",8,5,"Chandler",279458
1550,2,"1006","2",7,5,"Chandler",279458
1199,1,"660","1",6,5,"Chandler",279458
1424,1,"867","1",6,5,"Chandler",279458
1824,2,"950","2",8,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
2768,3,"1361","2",7,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
1350,1,"572","1",6,5,"Chandler",279458
1450,2,"961","2",7,5,"Chandler",279458
1269,1,"731","1",6,5,"Chandler",279458
1585,2,"825","1",5,5,"Chandler",279458
1400,1,"724","1",7,5,"Chandler",279458
2504,3,"1235","2",8,5,"Chandler",279458
1668,2,"977","2",6,5,"Chandler",279458
2400,3,"1244","2",7,5,"Chandler",279458
1375,1,"605","1",7,5,"Chandler",279458
1750,2,"1093","2",8,5,"Chandler",279458
2093,2,"1046","2",6,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
1797,3,"1195","2",3,5,"Chandler",279458
1125,0,"450","1",6,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
1585,3,"1232","2",3,5,"Chandler",279458
1560,1,"689","1",3,5,"Chandler",279458
1802,3,"1204","2",3,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
2210,3,"1320","2",3,5,"Chandler",279458
1798,2,"960","2",6,5,"Chandler",279458
1425,1,"732","1",5,5,"Chandler",279458
1400,2,"725","1",6,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
1689,2,"1121","2",3,5,"Chandler",279458
1598,2,"1054","2",3,5,"Chandler",279458
389,2,"395","1",5,5,"Chandler",279458
1449,1,"684","1",6,5,"Chandler",279458
389,1,"398","1",8,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
1403,1,"732","1",7,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
389,1,"398","1",8,5,"Chandler",279458
1235,1,"704","1",5,5,"Chandler",279458
1637,2,"1067","2",3,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
1730,2,"1121","2",3,5,"Chandler",279458
1869,2,"1042","2",6,5,"Chandler",279458
1425,1,"732","1",5,5,"Chandler",279458
3095,4,"1750","2",6,5,"Chandler",279458
1800,2,"1200","2",6,5,"Chandler",279458
2125,3,"1200","2",6,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
1705,2,"925","2",5,5,"Chandler",279458
1678,2,"1025","2",3,5,"Chandler",279458
1692,2,"975","2",3,5,"Chandler",279458
1691,2,"925","1",3,5,"Chandler",279458
1498,1,"800","1",3,5,"Chandler",279458
1436,1,"695","1",3,5,"Chandler",279458
1413,1,"700","1",3,5,"Chandler",279458
1353,1,"600","1",3,5,"Chandler",279458
1356,1,"732","1",7,5,"Chandler",279458
1975,3,"1194","2",7,5,"Chandler",279458
2197,3,"1320","2",3,5,"Chandler",279458
1605,2,"983","2",5,5,"Chandler",279458
1785,3,"1232","2",3,5,"Chandler",279458
1807,3,"1204","2",7,5,"Chandler",279458
1199,0,"380","1",5,5,"Chandler",279458
1950,2,"1130","2",5,5,"Chandler",279458
1395,1,"695","1",3,5,"Chandler",279458
1945,2,"900","2",6,5,"Chandler",279458
1639,2,"960","2",3,5,"Chandler",279458
1659,1,"953","1",5,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
1362,2,"811","2",3,5,"Chandler",279458
1354,1,"732","1",5,5,"Chandler",279458
1605,2,"983","2",5,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
2000,3,"1680","2",4,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
1799,2,"1263","2.5",7,5,"Chandler",279458
1647,2,"960","2",3,5,"Chandler",279458
1869,2,"979","2.5",6,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
1599,2,"1067","2",3,5,"Chandler",279458
1840,2,"950","2",8,5,"Chandler",279458
1918,1,"848","1",6,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
1648,2,"1003","2",7,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
1714,2,"1042","2",6,5,"Chandler",279458
1539,2,"980","2",3,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
1430,1,"826","1",5,5,"Chandler",279458
1710,2,"1040","2",5,5,"Chandler",279458
1362,2,"789","1",6,5,"Chandler",279458
389,1,"398","1",6,5,"Chandler",279458
1777,3,"1204","2",7,5,"Chandler",279458
389,1,"395","1",7,5,"Chandler",279458
389,1,"395","1",5,5,"Chandler",279458
1582,1,"792","1",3,5,"Chandler",279458
1590,2,"1009","2",7,5,"Chandler",279458
1785,3,"1232","2",3,5,"Chandler",279458
1400,2,"935","2",3,5,"Chandler",279458
1489,1,"755","1",3,5,"Chandler",279458
1400,2,"935","2",5,5,"Chandler",279458
1425,1,"732","1",5,5,"Chandler",279458
1449,1,"638","1",6,5,"Chandler",279458
1356,1,"732","1",7,5,"Chandler",279458
1560,1,"820","1",7,5,"Chandler",279458
1395,1,"695","1",3,5,"Chandler",279458
2600,3,"1323","2",7,5,"Chandler",279458
1275,1,"713","1",7,5,"Chandler",279458
1475,2,"808","2",7,5,"Chandler",279458
1834,2,"1121","2",6,5,"Chandler",279458
1299,1,"615","1",6,5,"Chandler",279458
1518,1,"794","1",6,5,"Chandler",279458
1752,2,"960","2",3,5,"Chandler",279458
1072,0,"540","1",8,5,"Chandler",279458
2025,3,"1239","2",3,5,"Chandler",279458
2175,3,"1444","2",7,5,"Chandler",279458
1481,2,"847","2",8,5,"Chandler",279458
1789,2,"952","1",6,5,"Chandler",279458
1399,2,"964","2",5,5,"Chandler",279458
2258,2,"1241","2",6,5,"Chandler",279458
1350,2,"900","1",6,5,"Chandler",279458
1585,2,"825","1",5,5,"Chandler",279458
1525,1,"796","1",8,5,"Chandler",279458
1891,2,"970","1",8,5,"Chandler",279458
1700,2,"960","2",6,5,"Chandler",279458
2020,3,"1152","2",7,5,"Chandler",279458
1598,2,"996","2",7,5,"Chandler",279458
2060,2,"965","2",7,5,"Chandler",279458
1534,1,"742","1",6,5,"Chandler",279458
2709,3,"1217","2",7,5,"Chandler",279458
1719,2,"1121","2",3,5,"Chandler",279458
1550,2,"1009","2",7,5,"Chandler",279458
2245,3,"1654","2.5",7,5,"Chandler",279458
1425,1,"732","1",5,5,"Chandler",279458
1720,2,"1121","2",3,5,"Chandler",279458
1587,2,"1190","2",3,5,"Chandler",279458
1637,2,"1067","2",3,5,"Chandler",279458
1539,1,"797","1",5,5,"Chandler",279458
1618,2,"1003","2",7,5,"Chandler",279458
1340,1,"695","1",3,5,"Chandler",279458
1125,0,"450","1",6,5,"Chandler",279458
1695,2,"900","2",6,5,"Chandler",279458
1799,2,"1076","2",6,5,"Chandler",279458
