price,bedroom,sqft,bathroom,amenity_count,cityid,pop_class
1495,2,1050.0,2.0,3,8,1
1350,2,860.0,1.0,3,8,1
895,1,625.0,1.0,6,8,1
960,1,524.0,1.0,5,8,1
1255,1,660.0,1.0,3,8,1
1000,2,980.0,1.0,5,8,1
1245,1,750.0,1.0,5,8,1
1515,2,1050.0,2.0,3,8,1
1020,1,750.0,1.0,3,8,1
1000,2,970.0,1.0,5,8,1
850,0,500.0,1.0,3,8,1
995,2,1200.0,1.0,5,8,1
899,0,637.0,0.0,3,7,3
930,1,600.0,1.0,5,7,3
1194,1,636.0,1.0,3,7,3
890,1,620.0,1.0,3,7,3
1388,1,729.0,1.0,6,7,3
925,1,714.0,1.0,7,7,3
1147,2,1076.0,2.0,7,7,3
920,1,640.0,1.0,8,7,3
1307,2,1230.0,2.0,7,7,3
972,1,772.0,1.0,7,7,3
1356,1,684.0,1.0,3,7,3
773,2,927.0,2.0,7,7,3
1499,2,997.0,2.0,3,7,3
1500,1,841.0,1.0,5,7,3
1445,2,1177.0,2.0,6,7,3
1266,0,604.0,0.0,3,7,3
829,1,575.0,1.0,5,7,3
1077,2,864.0,2.0,7,7,3
700,1,325.0,1.0,6,7,3
875,1,701.0,1.0,7,7,3
700,1,325.0,1.0,6,7,3
1599,2,960.0,2.0,3,7,3
1599,2,960.0,2.0,3,7,3
1599,2,960.0,2.0,3,7,3
1599,2,960.0,2.0,3,7,3
1599,2,960.0,2.0,3,7,3
772,1,813.0,1.0,7,7,3
999,2,910.0,2.0,3,7,3
895,1,640.0,1.0,8,7,3
917,1,687.0,1.0,8,7,3
1350,2,900.0,2.0,8,7,3
1292,2,1100.0,2.0,7,7,3
1029,1,685.0,1.0,7,7,3
1203,2,1100.0,2.0,3,7,3
1400,1,827.0,1.0,3,7,3
850,1,684.0,1.0,8,7,3
1670,2,1320.0,2.0,6,7,3
1475,3,1230.0,3.0,3,7,3
1900,4,1854.0,4.0,3,7,3
2150,4,2448.0,4.0,3,7,3
1400,1,890.0,1.0,3,7,3
1675,3,1591.0,3.0,3,7,3
1600,3,1470.0,3.0,3,7,3
1950,4,2377.0,4.0,3,7,3
1745,2,1319.0,2.0,7,7,3
1315,1,814.0,1.0,3,7,3
2150,4,2788.0,4.0,3,7,3
1595,3,1422.0,3.0,3,7,3
1950,3,1878.0,3.0,3,7,3
1450,3,1394.0,3.0,3,7,3
930,1,714.0,1.0,7,7,3
1600,3,1845.0,3.0,3,7,3
1800,3,1850.0,3.0,3,7,3
1325,1,756.0,1.0,3,7,3
1050,2,856.0,2.0,7,7,3
1675,3,1610.0,3.0,3,7,3
1385,1,662.0,1.0,5,7,3
822,1,722.0,1.0,7,7,3
825,1,615.0,1.0,6,7,3
1953,2,955.0,2.0,7,7,3
1140,1,820.0,1.0,8,7,3
1435,1,637.0,1.0,7,7,3
1145,1,737.0,1.0,8,7,3
749,0,236.0,0.0,9,7,3
1955,2,975.0,2.0,7,7,3
931,2,997.0,2.0,3,7,3
1399,2,950.0,2.0,3,7,3
999,1,236.0,1.0,8,7,3
2335,2,1140.0,2.0,8,7,3
774,0,228.0,0.0,9,7,3
1445,2,975.0,2.0,8,7,3
770,1,614.0,1.0,5,7,3
1034,2,1084.0,2.0,5,7,3
1009,2,610.0,2.0,3,7,3
1210,1,641.0,1.0,5,7,3
1017,2,866.0,2.0,7,7,3
900,1,640.0,1.0,8,7,3
1390,1,800.0,1.0,6,7,3
1050,1,635.0,1.0,3,7,3
815,1,599.0,1.0,7,7,3
932,1,682.0,1.0,7,7,3
1405,3,1150.0,3.0,8,7,3
1750,2,775.0,2.0,8,7,3
699,1,552.0,1.0,3,7,3
1599,2,960.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
1599,2,960.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
1059,1,756.0,1.0,3,7,3
1385,1,662.0,1.0,5,7,3
2072,2,1046.0,2.0,3,7,3
802,1,813.0,1.0,7,7,3
921,1,783.0,1.0,3,7,3
869,1,650.0,1.0,5,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
1250,1,690.0,1.0,3,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
875,1,615.0,1.0,3,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
949,1,795.0,1.0,3,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
2072,2,1046.0,2.0,3,7,3
1027,1,720.0,1.0,7,7,3
1120,2,860.0,2.0,8,7,3
1125,2,1020.0,2.0,6,7,3
899,0,637.0,0.0,3,7,3
1744,2,910.0,2.0,3,7,3
2074,3,1403.0,3.0,5,7,3
1700,4,2039.0,4.0,5,7,3
1650,4,2039.0,4.0,5,7,3
1650,4,2039.0,4.0,5,7,3
760,1,673.0,1.0,3,7,3
1050,2,950.0,2.0,8,7,3
917,1,687.0,1.0,8,7,3
752,1,722.0,1.0,7,7,3
1229,3,1414.0,3.0,2,7,3
879,1,796.0,1.0,3,7,3
1489,3,1570.0,3.0,2,7,3
799,1,610.0,1.0,3,7,3
937,1,800.0,1.0,7,7,3
1165,2,750.0,2.0,8,7,3
924,1,871.0,1.0,9,7,3
1250,2,830.0,2.0,3,7,3
815,1,700.0,1.0,9,7,3
1150,2,1000.0,2.0,3,7,3
850,1,600.0,1.0,3,7,3
799,1,650.0,1.0,9,7,3
845,1,600.0,1.0,3,7,3
1242,1,625.0,1.0,5,7,3
1150,2,1000.0,2.0,3,7,3
805,1,660.0,1.0,9,7,3
1150,2,1000.0,2.0,3,7,3
745,1,600.0,1.0,3,7,3
925,1,700.0,1.0,3,7,3
885,1,684.0,1.0,8,7,3
1160,2,918.0,2.0,7,7,3
770,1,614.0,1.0,5,7,3
853,1,826.0,1.0,9,7,3
1400,1,827.0,1.0,3,7,3
745,1,600.0,1.0,3,7,3
925,1,700.0,1.0,3,7,3
1079,1,659.0,1.0,5,7,3
1400,2,927.0,2.0,5,7,3
1167,1,790.0,1.0,5,7,3
1150,2,1000.0,2.0,3,7,3
1150,2,1000.0,2.0,3,7,3
750,0,400.0,0.0,3,7,3
975,1,634.0,1.0,3,7,3
970,1,816.0,1.0,3,7,3
1120,2,860.0,2.0,8,7,3
1442,1,740.0,1.0,8,7,3
1100,2,900.0,2.0,8,7,3
1129,2,1294.0,2.0,9,7,3
957,2,866.0,2.0,7,7,3
1039,2,914.0,2.0,9,7,3
899,1,670.0,1.0,3,7,3
1200,1,697.0,1.0,5,7,3
1300,1,729.0,1.0,5,7,3
1142,2,1076.0,2.0,7,7,3
1600,1,654.0,1.0,5,7,3
1247,2,1005.0,2.0,7,7,3
909,1,644.0,1.0,6,7,3
1225,2,932.0,2.0,6,7,3
1225,2,932.0,2.0,6,7,3
909,1,644.0,1.0,6,7,3
909,1,644.0,1.0,6,7,3
949,1,772.0,1.0,6,7,3
899,1,644.0,1.0,6,7,3
1225,2,932.0,2.0,6,7,3
909,1,644.0,1.0,6,7,3
1239,2,924.0,2.0,6,7,3
899,1,711.0,1.0,6,7,3
1029,1,685.0,1.0,7,7,3
1499,3,1570.0,3.0,2,7,3
1229,3,1414.0,3.0,2,7,3
1385,1,662.0,1.0,5,7,3
799,1,650.0,1.0,9,7,3
2200,3,1600.0,3.0,5,7,3
1685,4,2801.0,4.0,5,7,3
1705,1,1025.0,1.0,3,7,3
975,2,875.0,2.0,3,7,3
798,2,945.0,2.0,7,7,3
750,0,400.0,0.0,3,7,3
825,1,700.0,1.0,3,7,3
1805,2,1207.0,2.0,3,7,3
880,1,650.0,1.0,5,7,3
1150,2,1000.0,2.0,3,7,3
745,1,600.0,1.0,3,7,3
925,1,700.0,1.0,3,7,3
775,1,600.0,1.0,3,7,3
2449,3,1434.0,3.0,8,7,3
925,1,700.0,1.0,3,7,3
745,1,600.0,1.0,3,7,3
959,1,611.0,1.0,3,7,3
1595,2,1059.0,2.0,6,7,3
800,1,660.0,1.0,8,7,3
1675,3,1293.0,3.0,6,7,3
1380,1,767.0,1.0,5,7,3
827,1,742.0,1.0,6,7,3
775,2,1376.0,2.0,3,7,3
1990,3,1326.0,3.0,6,7,3
1027,1,720.0,1.0,7,7,3
1410,1,700.0,1.0,3,7,3
1355,1,580.0,1.0,5,7,3
1100,1,678.0,1.0,10,7,3
920,1,640.0,1.0,9,7,3
1130,2,970.0,2.0,8,7,3
1450,2,1040.0,2.0,10,7,3
895,1,774.0,1.0,3,7,3
1100,1,598.0,1.0,10,7,3
1100,1,707.0,1.0,10,7,3
1100,1,707.0,1.0,10,7,3
1009,2,830.0,2.0,3,7,3
772,1,813.0,1.0,7,7,3
932,1,705.0,1.0,7,7,3
999,1,817.0,1.0,2,7,3
780,1,540.0,1.0,3,7,3
985,2,825.0,2.0,3,7,3
745,1,600.0,1.0,3,7,3
1255,2,1040.0,2.0,3,7,3
825,1,700.0,1.0,3,7,3
1840,2,1084.0,2.0,5,7,3
745,1,600.0,1.0,3,7,3
822,1,722.0,1.0,7,7,3
1050,0,385.0,0.0,3,7,3
1150,2,1000.0,2.0,3,7,3
845,1,600.0,1.0,3,7,3
1075,1,961.0,1.0,3,7,3
900,1,640.0,1.0,8,7,3
900,1,845.0,1.0,5,7,3
1304,3,1005.0,3.0,6,7,3
804,1,667.0,1.0,6,7,3
1000,2,765.0,2.0,5,7,3
1304,3,1005.0,3.0,6,7,3
1150,2,1000.0,2.0,3,7,3
1304,3,1005.0,3.0,6,7,3
1304,3,1005.0,3.0,6,7,3
845,1,600.0,1.0,3,7,3
850,1,600.0,1.0,3,7,3
850,1,600.0,1.0,3,7,3
3245,3,2175.0,3.0,7,7,3
2300,4,2976.0,4.0,7,7,3
914,1,756.0,1.0,3,7,3
1600,2,1296.0,2.0,7,7,3
1050,1,672.0,1.0,7,7,3
2990,3,2196.0,3.0,7,7,3
1299,1,934.0,1.0,3,7,3
2200,3,2332.0,3.0,7,7,3
3100,3,1912.0,3.0,7,7,3
2360,2,1486.0,2.0,3,7,3
1357,2,1100.0,2.0,7,7,3
1980,2,1473.0,2.0,3,7,3
1219,2,903.0,2.0,5,7,3
820,1,551.0,1.0,3,7,3
1670,2,1153.0,2.0,3,7,3
1214,1,754.0,1.0,3,7,3
1137,2,864.0,2.0,7,7,3
1490,1,1025.0,1.0,3,7,3
1400,1,890.0,1.0,3,7,3
952,1,803.0,1.0,5,7,3
1445,1,875.0,1.0,3,7,3
1324,1,619.0,1.0,5,7,3
1440,1,850.0,1.0,3,7,3
1230,1,880.0,1.0,5,7,3
1329,1,580.0,1.0,5,7,3
1845,3,1479.0,3.0,5,7,3
2600,5,2590.0,5.0,3,7,3
1725,2,1204.0,2.0,3,7,3
1350,1,619.0,1.0,5,7,3
2300,4,2194.0,4.0,3,7,3
928,1,650.0,1.0,5,7,3
1300,2,1040.0,2.0,7,7,3
1725,3,2039.0,3.0,5,7,3
900,1,640.0,1.0,8,7,3
3200,5,3262.0,5.0,3,7,3
1474,1,841.0,1.0,5,7,3
870,1,783.0,1.0,6,7,3
1650,4,2039.0,4.0,5,7,3
1400,1,827.0,1.0,3,7,3
4200,3,1392.0,3.0,3,7,3
2445,1,1003.0,1.0,8,7,3
2034,3,1403.0,3.0,5,7,3
772,1,813.0,1.0,7,7,3
1329,1,580.0,1.0,5,7,3
3050,4,2853.0,4.0,3,7,3
1100,1,733.0,1.0,7,7,3
1100,1,733.0,1.0,7,7,3
1100,1,733.0,1.0,7,7,3
1100,1,733.0,1.0,7,7,3
1100,1,733.0,1.0,7,7,3
1359,1,662.0,1.0,5,7,3
1315,1,814.0,1.0,3,7,3
2034,3,1403.0,3.0,5,7,3
1670,2,1177.0,2.0,5,7,3
1425,1,625.0,1.0,7,7,3
1325,1,756.0,1.0,3,7,3
1474,1,841.0,1.0,5,7,3
1243,2,858.0,2.0,8,7,3
1445,2,1177.0,2.0,5,7,3
1352,2,809.0,2.0,3,7,3
1250,1,690.0,1.0,3,7,3
389,1,320.0,1.0,8,7,3
875,1,650.0,1.0,3,7,3
925,1,536.0,1.0,3,7,3
816,1,611.0,1.0,3,7,3
1159,2,995.0,2.0,3,7,3
850,1,600.0,1.0,3,7,3
1150,2,1000.0,2.0,3,7,3
825,1,700.0,1.0,3,7,3
1644,3,1252.0,3.0,3,7,3
845,1,600.0,1.0,3,7,3
1130,1,667.0,1.0,8,7,3
1210,1,813.0,1.0,8,7,3
1675,2,1156.0,2.0,8,7,3
1695,4,1687.0,4.0,5,7,3
2110,1,758.0,1.0,5,7,3
1464,2,1143.0,2.0,5,7,3
1324,1,619.0,1.0,5,7,3
789,1,592.0,1.0,9,7,3
925,1,536.0,1.0,3,7,3
850,1,684.0,1.0,8,7,3
1210,1,724.0,1.0,5,7,3
832,1,687.0,1.0,8,7,3
925,1,536.0,1.0,3,7,3
1138,2,997.0,2.0,3,7,3
987,1,800.0,1.0,7,7,3
880,1,600.0,1.0,3,7,3
1199,2,919.0,2.0,3,7,3
925,1,536.0,1.0,3,7,3
1535,2,948.0,2.0,7,7,3
1059,1,756.0,1.0,3,7,3
1355,1,580.0,1.0,5,7,3
1400,1,815.0,1.0,7,7,3
761,1,611.0,1.0,3,7,3
1280,2,987.0,2.0,7,7,3
1350,2,900.0,2.0,8,7,3
1012,1,720.0,1.0,7,7,3
1070,2,1053.0,2.0,8,7,3
1350,1,720.0,1.0,7,7,3
1165,2,750.0,2.0,8,7,3
757,1,613.0,1.0,3,7,3
1079,1,659.0,1.0,5,7,3
1400,2,927.0,2.0,5,7,3
1167,1,790.0,1.0,5,7,3
1470,1,700.0,1.0,3,7,3
952,1,661.0,1.0,8,7,3
1294,2,1129.0,2.0,7,7,3
769,1,550.0,1.0,9,7,3
1290,1,690.0,1.0,3,7,3
1012,2,960.0,2.0,7,7,3
2240,3,1507.0,3.0,5,7,3
2015,2,1458.0,2.0,5,7,3
930,1,714.0,1.0,7,7,3
1650,4,2039.0,4.0,5,7,3
1920,2,1244.0,2.0,5,7,3
822,1,722.0,1.0,7,7,3
780,1,614.0,1.0,3,7,3
1164,1,690.0,1.0,8,7,3
1425,1,926.0,1.0,3,7,3
1253,2,920.0,2.0,3,7,3
1828,2,1220.0,2.0,3,7,3
1553,1,820.0,1.0,8,7,3
1663,2,1122.0,2.0,6,7,3
1045,2,962.0,2.0,7,7,3
1695,4,1687.0,4.0,5,7,3
1461,1,684.0,1.0,3,7,3
895,1,600.0,1.0,5,7,3
1875,3,1987.0,3.0,5,7,3
1695,4,1687.0,4.0,5,7,3
1450,2,1323.0,2.0,5,7,3
1399,2,950.0,2.0,3,7,3
991,2,960.0,2.0,6,7,3
1059,2,1024.0,2.0,5,7,3
1464,2,1143.0,2.0,5,7,3
1035,1,757.0,1.0,5,7,3
1520,2,1177.0,2.0,3,7,3
1050,2,950.0,2.0,8,7,3
1259,2,1129.0,2.0,7,7,3
1795,3,1619.0,3.0,3,7,3
2600,3,1620.0,3.0,6,7,3
2100,2,1540.0,2.0,6,7,3
965,1,610.0,1.0,7,7,3
1300,1,950.0,1.0,5,7,3
349,1,250.0,1.0,8,7,3
1000,2,786.0,2.0,5,7,3
1400,0,950.0,0.0,5,7,3
2250,3,1657.0,3.0,8,7,3
1075,1,717.0,1.0,3,7,3
1700,3,1987.0,3.0,5,7,3
2360,2,1486.0,2.0,3,7,3
860,1,660.0,1.0,3,7,3
1975,3,1409.0,3.0,8,7,3
1379,1,795.0,1.0,7,7,3
815,1,551.0,1.0,6,7,3
1700,3,1987.0,3.0,5,7,3
1050,2,950.0,2.0,7,7,3
1980,2,1473.0,2.0,3,7,3
850,1,667.0,1.0,0,7,3
1252,2,1005.0,2.0,7,7,3
900,1,845.0,1.0,5,7,3
1875,2,1348.0,2.0,8,7,3
2300,1,1323.0,1.0,5,7,3
1379,1,795.0,1.0,7,7,3
896,1,594.0,1.0,5,7,3
1017,2,866.0,2.0,7,7,3
860,1,660.0,1.0,8,7,3
1040,2,941.0,2.0,0,7,3
2300,1,1323.0,1.0,5,7,3
1075,1,717.0,1.0,3,7,3
1059,2,1024.0,2.0,5,7,3
1086,2,1050.0,2.0,5,7,3
1670,2,1153.0,2.0,3,7,3
1140,2,980.0,2.0,7,7,3
865,1,690.0,1.0,5,7,3
1100,2,1042.0,2.0,0,7,3
959,1,611.0,1.0,3,7,3
1695,4,1687.0,4.0,5,7,3
1379,1,795.0,1.0,7,7,3
1490,1,1025.0,1.0,3,7,3
1399,2,950.0,2.0,3,7,3
1400,1,890.0,1.0,3,7,3
1445,1,875.0,1.0,3,7,3
1091,2,12.0,2.0,6,7,3
1379,1,795.0,1.0,3,7,3
2300,1,1323.0,1.0,5,7,3
991,2,960.0,2.0,6,7,3
991,2,960.0,2.0,6,7,3
1000,1,750.0,1.0,5,7,3
1091,2,1200.0,2.0,6,7,3
750,0,400.0,0.0,3,7,3
1141,2,1250.0,2.0,6,7,3
965,1,610.0,1.0,7,7,3
925,1,700.0,1.0,3,7,3
1029,1,685.0,1.0,7,7,3
845,1,600.0,1.0,3,7,3
1410,1,838.0,1.0,3,7,3
925,1,700.0,1.0,3,7,3
850,1,600.0,1.0,3,7,3
1300,2,935.0,2.0,8,7,3
1041,2,919.0,2.0,3,7,3
1321,2,1158.0,2.0,7,7,3
895,1,640.0,1.0,8,7,3
1355,1,580.0,1.0,5,7,3
821,1,545.0,1.0,3,7,3
930,1,716.0,1.0,5,7,3
1600,2,1099.0,2.0,8,7,3
1440,1,850.0,1.0,3,7,3
1283,2,1040.0,2.0,5,7,3
1181,1,684.0,1.0,3,7,3
1450,2,1323.0,2.0,5,7,3
1380,3,1057.0,3.0,7,7,3
930,1,716.0,1.0,5,7,3
2000,2,1550.0,2.0,5,7,3
1800,4,2347.0,4.0,5,7,3
1600,4,2039.0,4.0,5,7,3
1800,4,2347.0,4.0,5,7,3
1600,4,2039.0,4.0,5,7,3
2000,2,1550.0,2.0,5,7,3
1850,4,2039.0,4.0,5,7,3
1700,4,2039.0,4.0,5,7,3
1141,2,1250.0,2.0,6,7,3
1695,4,1687.0,4.0,5,7,3
1750,3,2039.0,3.0,5,7,3
930,1,716.0,1.0,5,7,3
1695,3,1687.0,3.0,5,7,3
1419,1,925.0,1.0,6,7,3
1595,4,2039.0,4.0,5,7,3
1600,4,2039.0,4.0,5,7,3
2000,2,1550.0,2.0,5,7,3
2000,2,1550.0,2.0,5,7,3
750,0,400.0,0.0,3,7,3
1800,4,2347.0,4.0,5,7,3
1550,4,2039.0,4.0,5,7,3
2000,2,1550.0,2.0,5,7,3
1400,1,827.0,1.0,3,7,3
1125,1,980.0,1.0,5,7,3
1850,4,2039.0,4.0,5,7,3
1450,2,1323.0,2.0,5,7,3
1900,4,2039.0,4.0,5,7,3
864,1,700.0,1.0,5,7,3
825,1,700.0,1.0,3,7,3
2050,4,1987.0,4.0,5,7,3
2000,2,1550.0,2.0,5,7,3
1270,1,700.0,1.0,5,7,3
1465,1,1300.0,1.0,5,7,3
2000,2,1550.0,2.0,5,7,3
2000,2,1550.0,2.0,5,7,3
1795,2,1323.0,2.0,5,7,3
1270,1,1323.0,1.0,5,7,3
1075,1,717.0,1.0,3,7,3
1035,3,1428.0,3.0,5,7,3
750,0,400.0,0.0,3,7,3
1635,1,1550.0,1.0,5,7,3
780,1,642.0,1.0,5,7,3
2050,4,1987.0,4.0,5,7,3
1635,1,1550.0,1.0,5,7,3
750,0,400.0,0.0,3,7,3
1840,4,2039.0,4.0,5,7,3
1150,2,788.0,2.0,5,7,3
1295,1,1550.0,1.0,5,7,3
1695,3,1687.0,3.0,5,7,3
1800,4,2347.0,4.0,5,7,3
1800,4,2347.0,4.0,5,7,3
1600,4,2039.0,4.0,5,7,3
1315,1,814.0,1.0,3,7,3
1800,4,2347.0,4.0,5,7,3
1695,4,1687.0,4.0,5,7,3
1725,3,2039.0,3.0,5,7,3
1550,4,2039.0,4.0,5,7,3
1695,4,2039.0,4.0,5,7,3
827,1,742.0,1.0,3,7,3
1695,4,1687.0,4.0,5,7,3
1550,4,2039.0,4.0,5,7,3
1840,4,2039.0,4.0,5,7,3
1850,4,2039.0,4.0,5,7,3
1800,4,2039.0,4.0,5,7,3
1725,4,2039.0,4.0,5,7,3
1325,1,756.0,1.0,3,7,3
965,1,610.0,1.0,7,7,3
965,1,610.0,1.0,7,7,3
1035,1,757.0,1.0,5,7,3
1064,1,716.0,1.0,6,7,3
1174,2,851.0,2.0,6,7,3
924,1,700.0,1.0,6,7,3
775,1,642.0,1.0,6,7,3
1529,2,1077.0,2.0,10,9,1
1402,1,817.0,1.0,10,9,1
1515,1,922.0,1.0,6,9,1
1530,2,1025.0,2.0,9,9,1
1255,1,727.0,1.0,7,9,1
1150,0,383.0,1.0,9,9,1
1492,2,1077.0,2.0,10,9,1
1500,2,1017.0,1.0,7,9,1
1700,3,1850.0,2.0,6,9,1
1566,2,1140.0,2.0,8,9,1
1355,2,1001.0,2.0,7,9,1
1440,2,857.0,1.0,7,9,1
1402,1,736.0,1.0,7,9,1
1345,2,931.0,1.0,6,9,1
1200,2,740.0,1.0,7,9,1
1446,2,1025.0,2.0,8,9,1
1254,1,745.0,1.0,7,9,1
1565,1,917.0,1.0,4,9,1
1276,1,719.0,1.0,7,9,1
1276,1,719.0,1.0,7,9,1
1600,2,978.0,1.0,3,9,1
2080,3,1187.0,2.0,9,9,1
1750,3,1187.0,2.0,9,9,1
1735,3,1187.0,2.0,10,9,1
1318,1,817.0,1.0,9,9,1
1315,1,817.0,1.0,10,9,1
1635,2,1027.0,2.0,3,9,1
1635,2,573.0,1.0,6,9,1
995,0,600.0,1.0,4,9,1
1495,2,956.0,2.0,6,9,1
1090,0,500.0,1.0,7,9,1
1260,2,955.0,1.0,6,9,1
1904,3,1102.0,2.0,8,9,1
2095,3,1498.0,2.0,6,9,1
1276,1,719.0,1.0,7,9,1
1150,0,600.0,1.0,7,9,1
1738,2,1027.0,2.0,7,9,1
1300,0,574.0,1.0,6,9,1
1925,3,1316.0,2.0,7,9,1
1449,1,760.0,1.0,8,9,1
1399,1,782.0,1.0,7,9,1
1915,3,1227.0,2.0,7,9,1
2168,2,1085.0,2.0,8,9,1
1466,2,1025.0,2.0,8,9,1
1276,1,719.0,1.0,3,9,1
1695,3,1296.0,2.0,3,9,1
1650,2,1050.0,2.0,8,9,1
1862,3,1190.0,2.0,7,9,1
1150,0,600.0,1.0,7,9,1
1446,2,1025.0,2.0,8,9,1
1276,1,719.0,1.0,7,9,1
1255,1,727.0,1.0,7,9,1
1566,2,1140.0,2.0,8,9,1
1100,2,795.0,1.0,9,9,1
1460,2,984.0,2.0,7,9,1
1150,0,600.0,1.0,7,9,1
1446,2,1025.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1460,2,984.0,2.0,7,9,1
1566,2,1140.0,2.0,8,9,1
1460,2,984.0,2.0,7,9,1
1566,2,1140.0,2.0,8,9,1
1400,1,755.0,1.0,8,9,1
1255,1,727.0,1.0,7,9,1
1446,2,1025.0,2.0,8,9,1
1660,2,1104.0,2.0,8,9,1
900,1,850.0,1.0,3,9,1
1566,2,1140.0,2.0,8,9,1
1400,1,755.0,1.0,8,9,1
1460,2,984.0,2.0,7,9,1
2118,3,1230.0,2.0,7,9,1
1495,2,956.0,2.0,6,9,1
1260,2,955.0,1.0,6,9,1
2050,3,1401.0,2.5,6,9,1
1444,2,1063.0,2.0,7,9,1
1200,0,540.0,1.0,6,9,1
1710,3,1223.0,2.0,8,9,1
1292,2,925.0,1.0,7,9,1
2205,3,1306.0,2.0,8,9,1
1277,1,665.0,1.0,8,9,1
1165,1,363.0,1.0,6,9,1
1566,2,1140.0,2.0,8,9,1
1660,2,1104.0,2.0,8,9,1
799,2,1000.0,1.0,5,9,1
1370,2,931.0,2.0,6,9,1
1850,3,1296.0,2.0,8,9,1
1675,1,820.0,1.0,7,9,1
1185,1,600.0,1.0,7,9,1
1460,2,1026.0,2.0,7,9,1
1075,1,560.0,1.0,7,9,1
1500,2,1136.0,2.0,7,9,1
1446,2,1025.0,2.0,8,9,1
1800,3,1286.0,2.0,8,9,1
1195,1,642.0,1.0,7,9,1
1195,1,642.0,1.0,6,9,1
1295,1,675.0,1.0,6,9,1
1295,2,952.0,1.0,7,9,1
1425,2,952.0,1.0,3,9,1
1460,2,984.0,2.0,7,9,1
1255,1,727.0,1.0,7,9,1
1495,2,995.0,1.0,6,9,1
1150,1,712.0,1.0,3,9,1
1300,1,657.0,1.0,8,9,1
1795,3,1289.0,2.0,5,9,1
1475,2,995.0,1.0,5,9,1
1300,0,574.0,1.0,6,9,1
1655,3,1223.0,2.0,8,9,1
1447,3,1212.0,2.0,7,9,1
1446,2,1025.0,2.0,8,9,1
1900,3,1632.0,2.0,10,9,1
1800,2,1164.0,1.5,11,9,1
1000,2,900.0,1.0,9,9,1
2095,3,1498.0,2.0,6,9,1
1566,2,1140.0,2.0,8,9,1
1800,3,1286.0,2.0,8,9,1
725,0,311.0,1.0,7,9,1
925,1,454.0,1.0,8,9,1
1195,2,659.0,1.0,8,9,1
1075,1,777.0,1.0,8,9,1
1075,1,777.0,1.0,8,9,1
1075,1,777.0,1.0,8,9,1
1145,2,546.0,1.0,8,9,1
1195,2,659.0,1.0,8,9,1
725,0,311.0,1.0,8,9,1
925,1,454.0,1.0,8,9,1
895,1,435.0,1.0,8,9,1
765,0,406.0,1.0,8,9,1
1095,1,744.0,1.0,8,9,1
1495,2,966.0,1.0,9,9,1
1145,2,546.0,1.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1425,2,995.0,1.0,6,9,1
1425,2,995.0,1.0,6,9,1
1250,2,993.0,1.0,6,9,1
1550,2,1077.0,2.0,9,9,1
1795,3,1289.0,2.0,5,9,1
1575,1,793.0,1.0,8,9,1
1200,2,600.0,1.0,0,9,1
1150,0,600.0,1.0,7,9,1
1475,1,782.0,1.0,8,9,1
1460,2,956.0,2.0,7,9,1
1620,1,774.0,1.0,8,9,1
1565,2,960.0,1.0,7,9,1
2050,3,1401.0,2.5,6,9,1
1255,1,727.0,1.0,7,9,1
1582,2,1034.0,2.0,7,9,1
1200,0,540.0,1.0,6,9,1
1040,2,1040.0,2.0,7,9,1
1229,1,731.0,1.0,7,9,1
1350,1,935.0,1.0,7,9,1
1495,2,956.0,2.0,6,9,1
1548,2,924.0,1.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1350,2,728.0,1.0,7,9,1
1260,2,955.0,1.0,6,9,1
1540,2,825.0,1.0,8,9,1
1345,2,931.0,1.0,6,9,1
910,0,227.0,1.0,6,9,1
1025,0,777.0,1.0,7,9,1
1282,2,925.0,1.0,7,9,1
1566,2,1140.0,2.0,8,9,1
1446,2,1025.0,2.0,8,9,1
1566,2,1140.0,2.0,8,9,1
1446,2,1025.0,2.0,8,9,1
1446,2,1025.0,2.0,8,9,1
1446,2,1025.0,2.0,8,9,1
1300,0,604.0,1.0,8,9,1
1614,2,986.0,1.0,7,9,1
1335,1,759.0,1.0,7,9,1
1370,2,931.0,2.0,6,9,1
1566,2,1140.0,2.0,8,9,1
2095,3,1498.0,2.0,6,9,1
1534,2,1027.0,2.0,7,9,1
1645,3,1187.0,2.0,7,9,1
1645,3,1200.0,2.0,7,9,1
1645,3,1200.0,2.0,7,9,1
1695,2,1150.0,2.0,3,9,1
1150,0,600.0,1.0,7,9,1
1150,0,600.0,1.0,7,9,1
1300,0,574.0,1.0,6,9,1
1446,2,1025.0,2.0,8,9,1
1925,3,1228.0,2.0,6,9,1
