date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
12/30,💸 1 Month Free 💸 Beautiful New Luxury 2 Bed w/ Balcony & Amenities,https://austin.craigslist.org/apa/7573443392.html,"$2,095",2br,995,East Austin MLK Mueller Walnut Creek,2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
12/30,💸 $1500 off 💸 Beautiful 1 Bed w/ Attached Garage & Corner Balcony,https://austin.craigslist.org/apa/7573443329.html,"$1,489",1br,840,Georgetown Round Rock Teravista Austin,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,💸 1 Month Free 💸 Beautiful New Luxury 2 Bed w/ Balcony & Amenities,https://austin.craigslist.org/apa/7573443264.html,"$2,170",2br,1055,East Austin MLK Mueller Walnut Creek,2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
12/30,💸 1 Month Free 💸 Beautiful New Luxury 2 Bed w/ Balcony & Amenities,https://austin.craigslist.org/apa/7573443147.html,"$2,090",2br,990,East Austin MLK Mueller Walnut Creek,2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
12/30,"Online Payments accepted, Laundry On-Site, Resort Style Swimming Pool",https://austin.craigslist.org/apa/7572768968.html,"$1,070",,275,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
12/30,Furnished $2400 /Unfurnished $2100,https://austin.craigslist.org/apa/7570422068.html,"$2,100",3br,1516,RRE - Chandler Ck,2.5,"['house', 'w/d in unit', 'attached garage', 'rent period: monthly']"
12/30,Immaculately maintained home w/ bkyd Shed,https://austin.craigslist.org/apa/7570419893.html,"$2,500",3br,1872,Hutto - Park at Brushy Ck,2.5,"['house', 'w/d in unit', 'attached garage', 'rent period: monthly']"
12/30,Gorgeous Kitchen/Covered bkyd,https://austin.craigslist.org/apa/7570416437.html,"$2,900",3br,2716,Austin - Avery Ranch,2.5,"['house', 'w/d in unit', 'attached garage', 'rent period: monthly']"
12/30,Spacious Open floor plan - All Appliances,https://austin.craigslist.org/apa/7570414285.html,"$2,895",5br,3050,Leander - Sarita Valley,4,"['house', 'w/d in unit', 'attached garage', 'rent period: monthly']"
12/30,"Newly Renovated, Resort Style Swimming Pool",https://austin.craigslist.org/apa/7573441721.html,"$1,040",,222,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
