date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/9,"GORGEOUS HOUSE, FULLY RENOVATED, GARAGE, CENTRAL AC, WASHER DRYER, PET",https://losangeles.craigslist.org/sfv/apa/d/van-nuys-gorgeous-house-fully-renovated/7576110161.html,"$3,995",3br,,************ LAKE BALBOA ***************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/9,"NEW BUILT TOWNHOUSE, WASHER DRYER, CENTRAL AC, SS APPLS, QUARTZ",https://losangeles.craigslist.org/sfv/apa/d/sun-valley-new-built-townhouse-washer/7576110268.html,"$4,200",3br,1300,******** SUN VALLEY ***************,3,"['cats are OK - purrr', 'dogs are OK - wooof', 'townhouse', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/9,1 Bedroom in Westwood ^ Plank Flooring ^ SS Appliances ^ Fireplace,https://losangeles.craigslist.org/wst/apa/d/los-angeles-bedroom-in-westwood-plank/7576807721.html,"$2,895",1br,750,Westwood / West Los Angeles ADJ,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'detached garage', 'rent period: monthly']"
1/9,"**********WASHER DRYER IN UNIT, CHARMING APT, GARAGE, PET OK, WOOD FLR",https://losangeles.craigslist.org/wst/apa/d/los-angeles-washer-dryer-in-unit/7576113194.html,"$2,895",1br,1100,"***************Los Angeles, Pico & Crescent Heights*********",1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/9,"**********WASHER DRYER IN UNIT, CHARMING APT, GARAGE, PET OK, WOOD FLR",https://losangeles.craigslist.org/wst/apa/d/los-angeles-washer-dryer-in-unit/7576113293.html,"$2,895",1br,1100,"***************Los Angeles, Pico & Crescent Heights*********",1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/9,"****HOUSE FOR LEASE. WASHER DRYER, WD FLR, CENTRAL AC, LOTS OF PARKING",https://losangeles.craigslist.org/lac/apa/d/los-angeles-house-for-lease-washer/7576113379.html,"$4,000",3br,1700,***************LOS ANGELES / EAST HOLLYWOOD***************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'duplex', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/9,"************PRIME WEST HOLLYWOOD, RENOVATED BRIGHT SPACIOUS UPPER APT,",https://losangeles.craigslist.org/wst/apa/d/los-angeles-prime-west-hollywood/7576114020.html,"$2,895",2br,,***************WEST HOLLYWOOD****************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'detached garage', 'rent period: monthly']"
1/9,"- ***GROUND FLOOR APT,WD FLR, A/C,SECURED PARKING,LAUNDRY ON SITE,PET",https://losangeles.craigslist.org/lac/apa/d/los-angeles-ground-floor-aptwd-flr/7576114181.html,"$1,995",1br,,************* LOS ANGELES / HOLLYWOOD *************,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,"***STUNNING 5 BEDS 4 BATHS HOUSE , POOL ,GARAGE, CENTRAL AC, WD FLR,",https://losangeles.craigslist.org/sfv/apa/d/valley-village-stunning-beds-baths/7576114107.html,"$8,500",5br,2905,****************VALLEY VILLAGE************,4,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/9,"FULLY RENOVATED HOME, 4 BEDS 2 BATHS, CENTRAL AC, BACKYARD, PET OK,",https://losangeles.craigslist.org/sfv/apa/d/sun-valley-fully-renovated-home-beds/7576114379.html,"$4,300",4br,1400,*************** SUN VALLEY **************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/9,"**********WASHER DRYER IN UNIT, CHARMING APT, GARAGE, PET OK, WOOD FLR",https://losangeles.craigslist.org/wst/apa/d/los-angeles-washer-dryer-in-unit/7576115720.html,"$2,895",1br,1100,"***************Los Angeles, Pico & Crescent Heights*********",1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/9,"HOUSE WITH POOL, WOOD FLOOR, CENTRAL AC, GRANITE, WASHER DRYER, PET OK",https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-house-with-pool-wood/7576115827.html,"$4,995",4br,1900,************** NORTH HOLLYWOOD ****************,3,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/9,"FULLY RENOVATED CONDO, POOL, SPA, CENTRAL AC, HUGE BALCONY, SS APPLS,",https://losangeles.craigslist.org/sfv/apa/d/panorama-city-fully-renovated-condo/7576115991.html,"$2,850",2br,1077,****************** PANORAMA CITY *********************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'condo', 'laundry on site', 'detached garage', 'rent period: monthly']"
1/9,Proper Design. Smartly Priced. Ready for Move-In!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-proper-design-smartly/7574623146.html,"$2,020",,352,"3205 Los Feliz Boulevard, Los Angeles, CA",1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no parking', 'rent period: monthly']"
1/9,"**PRIME BURBANK LOCATION, FULLY RENOVATED CONDO, SS APPLS, CENTRAL AC,",https://losangeles.craigslist.org/sfv/apa/d/burbank-prime-burbank-location-fully/7576116270.html,"$3,495",2br,,************** BURBANK ******************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'condo', 'w/d hookups', 'detached garage', 'rent period: monthly']"
1/9,"***SPACIOUS HOME, RENOVATED KITCHEN, GARAGE, VIEWS, CENTRAL AC, QUARTZ",https://losangeles.craigslist.org/sfv/apa/d/sylmar-spacious-home-renovated-kitchen/7576118496.html,"$4,300",4br,2300,********************** SYLMAR ***********************,3,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/9,"********* NEWLY RENOVATED HOME, CENTRAL AC, ALL UTILITIES PAID *******",https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-newly-renovated-home/7576118558.html,"$3,900",3br,,*****************NORTH HOLLYWOOD******************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,"Balcony/Patio, Vinyl Plank Floors, Newly Renovated 2+2 in Glendale",https://losangeles.craigslist.org/lac/apa/d/glendale-balcony-patio-vinyl-plank/7574453727.html,"$2,775",2br,1200,Downtown Glendale,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,"- ***GROUND FLOOR APT,WD FLR, A/C,SECURED PARKING,LAUNDRY ON SITE,PET",https://losangeles.craigslist.org/lac/apa/d/los-angeles-ground-floor-aptwd-flr/7576118859.html,"$1,995",1br,,LOS ANGELES,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,Newly Renovated 1 Bedroom Apartment Home!,https://losangeles.craigslist.org/ant/apa/d/downey-newly-renovated-bedroom/7576807450.html,"$1,995",1br,525,"11649 Downey Ave, Los Angeles, CA",1,"['apartment', 'laundry in bldg', 'off-street parking', 'rent period: monthly']"
1/9,Top Floor 2 Bedroom 2 Bath Penthouse w/ Lots of Light. Westwood!,https://losangeles.craigslist.org/wst/apa/d/los-angeles-top-floor-bedroom-bath/7572056707.html,"$3,750",2br,,"Westwood 90024/UCLA, Brentwood, West LA, Beverly Hills",2,"['air conditioning', 'apartment', 'laundry on site', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/9,"*******NEW BUILT TOWNHOMES, 4 BEDS 5 BATHS, GARAGE, PET OK, CENTRAL AC",https://losangeles.craigslist.org/sfv/apa/d/van-nuys-new-built-townhomes-beds-baths/7576118771.html,"$4,995",4br,2400,************* VAN NUYS ****************,5,"['cats are OK - purrr', 'dogs are OK - wooof', 'townhouse', 'w/d hookups', 'attached garage', 'rent period: monthly']"
1/9,"PRIME GLENDALE LOCATION, FULLY RENOVATED UPPER APT, A/C, QUARTZ,",https://losangeles.craigslist.org/sfv/apa/d/glendale-prime-glendale-location-fully/7576807180.html,"$2,800",2br,,*********** GLENDALE **************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'carport', 'rent period: monthly']"
1/9,Desirable 1bed 1bath,https://losangeles.craigslist.org/lgb/apa/d/long-beach-desirable-1bed-1bath/7576800866.html,"$1,195",1br,,Long Beach,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'detached garage', 'rent period: monthly']"
1/9,Upgraded 2 Bedroom in Glendale  | Full Kitchen Appliances | Quartz,https://losangeles.craigslist.org/sfv/apa/d/glendale-upgraded-bedroom-in-glendale/7572756867.html,"$2,690",2br,900,Glendale,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,"Beach Volleyball Court, Ceramic Tile Entries, Generous Linen Storage",https://losangeles.craigslist.org/sfv/apa/d/woodland-hills-beach-volleyball-court/7576807101.html,"$3,478",2br,1176,"22219 Summit Vue Lane, Woodland Hills, CA",2.5,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'townhouse', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/9,2 Bedroom in Northridge * Swimming Pool * Central A/C & Heat,https://losangeles.craigslist.org/sfv/apa/d/northridge-bedroom-in-northridge/7576803692.html,"$2,495",2br,1093,Northridge /  Nearby CSUN,2,"['air conditioning', 'cats are OK - purrr', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,"1/bd 1/ba, 2-inch faux wood blinds",https://losangeles.craigslist.org/sfv/apa/d/northridge-bd-ba-inch-faux-wood-blinds/7568730152.html,"$2,332",1br,792,san fernando valley,1,"['apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/9,Northridge 2 Bedroom 2 BA | SS Appliances | Quartz Counters | A/C,https://losangeles.craigslist.org/sfv/apa/d/northridge-northridge-bedroom-ba-ss/7574823865.html,"$2,800",2br,945,Northridge,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,Koreatown Adj. 1+1 *W/D in Unit *Parking *Fitness Center *Rooftop Deck,https://losangeles.craigslist.org/lac/apa/d/los-angeles-koreatown-adj-11-d-in-unit/7571273014.html,"$2,350",1br,746,Los Angeles / North Westlake / Koreatown Adj,1,"['EV charging', 'air conditioning', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/9,Renovated 1 Bedroom in Westwood Village + A/C + Plank Flooring,https://losangeles.craigslist.org/wst/apa/d/los-angeles-renovated-bedroom-in/7573635219.html,"$2,650",1br,600,West Los Angeles,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,"1 Bedroom in Hollywood with Refrigerator, Wood Inspired Floors",https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-hollywood-with/7570716275.html,"$1,825",1br,849,Hollywood,1,"['apartment', 'laundry on site', 'no parking', 'rent period: monthly']"
1/9,Beautiful Cozy One bedroom,https://losangeles.craigslist.org/sfv/apa/d/canoga-park-beautiful-cozy-one-bedroom/7576806808.html,"$1,595",1br,390,Canoga Park,1,"['application fee details: 35 person over 18 years old', 'apartment', 'no laundry on site', 'no smoking', 'street parking', 'rent period: monthly']"
1/9,"Bike Storage, Wired for High-Speed Internet, Spanish Speaking Staff",https://losangeles.craigslist.org/lac/apa/d/la-crescenta-bike-storage-wired-for/7574606170.html,"$2,999",2br,900,"3250 Fairesta St, La Crescenta, CA",1.5,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly']"
1/9,Cute Studio in Brentwood + Refrigerator + Pool + Gym + Much More!,https://losangeles.craigslist.org/wst/apa/d/los-angeles-cute-studio-in-brentwood/7568086360.html,"$2,650",,450,Brentwood/Los Angeles,1,"['cats are OK - purrr', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,Hardwood Style Flooring | 1 Bedroom in Miracle Mile | Must See!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-hardwood-style-flooring/7573086310.html,"$2,295",1br,800,Miracle Mile / Near LACMA,1,"['cats are OK - purrr', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
1/9,1 Bedroom 1 Bath in Beverly Hills ADJ - Ceiling Fan - SS Appliances,https://losangeles.craigslist.org/wst/apa/d/beverly-hills-bedroom-bath-in-beverly/7571585446.html,"$2,595",1br,800,Beverly Hills Adj.,1,"['air conditioning', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/9,Walk-in Closets *Washer/Dryer *SS Appliances *2 Bedroom in Encino,https://losangeles.craigslist.org/sfv/apa/d/encino-walk-in-closets-washer-dryer-ss/7572928922.html,"$3,125",2br,1050,Encino,2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
1/9,1 Bedroom in Amazing Covina | Clubhouse | Patio/Balcony | Pool,https://losangeles.craigslist.org/sgv/apa/d/covina-bedroom-in-amazing-covina/7567267726.html,"$1,750",1br,675,Covina,1,"['air conditioning', 'cats are OK - purrr', 'apartment', 'laundry on site', 'detached garage', 'rent period: monthly']"
1/9,Central A/C - Granite - Patio/Balcony - 3 Bedroom in North Hills,https://losangeles.craigslist.org/sfv/apa/d/north-hills-central-c-granite-patio/7567267497.html,"$2,200",3br,1400,North Hills 91343,2,"['air conditioning', 'apartment', 'laundry in bldg', 'off-street parking', 'rent period: monthly']"
