date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/16,"Sparkling pool, credit friendly, clubhouse with billiards & much more!",https://phoenix.craigslist.org/evl/apa/d/sparkling-pool-credit-friendly/7579320763.html,"$1,696",2br,,East Valley - MESA & GILBERT,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/16,Need A Studio Apartment? We can Help! 100% Free Service!,https://phoenix.craigslist.org/evl/apa/d/need-studio-apartment-we-can-help-100/7574988923.html,"$1,200",0br,,"East Valley - Mesa, Tempe",1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/16,LOOKING TO RENT?  We Can Help! Free Rental Service: Apartment Options,https://phoenix.craigslist.org/evl/apa/d/looking-to-rent-we-can-help-free-rental/7574989188.html,"$1,525",1br,,"East Valley: Mesa, Tempe, South Scottsdale, Chandler",1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/16,APARTMENT OPTIONS - FREE RENTAL SERVICE! WE MAKE IT EASY!,https://phoenix.craigslist.org/evl/apa/d/apartment-options-free-rental-service/7575296804.html,"$1,395",1br,,East Valley - MESA & GILBERT,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/16,"SAVE TIME, MONEY & ENERGY - FREE APPROVAL - NEVER A FEE HERE:)",https://phoenix.craigslist.org/cph/apa/d/mesa-save-time-money-energy-free/7574241434.html,"$1,750",2br,,SCOTTSDALE/TEMPE/MESA/AHWATUKEE,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/16,WE FIND APARTMENTS FOR YOU! - Free Rental Service Apartment Options,https://phoenix.craigslist.org/evl/apa/d/we-find-apartments-for-you-free-rental/7579320254.html,"$1,600",2br,,East Valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/16,"Amazing, affordable Luxury  1-2 bedrooms - next to Trader Joe's!",https://phoenix.craigslist.org/evl/apa/d/mesa-amazing-affordable-luxury-2/7577893003.html,"$1,649",1br,768,Gilbert & Baseline in Mesa,1,"['open house dates', 'friday 2023-01-13', 'saturday 2023-01-14']"
1/16,"HAPPY HOLIDAYS! Let us find you, your New Place!!",https://phoenix.craigslist.org/evl/apa/d/happy-holidays-let-us-find-you-your-new/7571059554.html,"$1,695",2br,,East Valley - SCOTTSDALE MESA/GILBERT/CHANDLER/AHWATUKEE,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/16,Don't Let Credit Issues Get In The Way Of Finding Your New Place!!,https://phoenix.craigslist.org/evl/apa/d/dont-let-credit-issues-get-in-the-way/7576106434.html,"$1,695",2br,,East Valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/16,YOUR INCOME IS YOUR CREDIT - ALL ISSUES CONSIDERED,https://phoenix.craigslist.org/evl/apa/d/your-income-is-your-credit-all-issues/7574570587.html,"$1,650",2br,,East Valley - Luxury Style,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
